num_params,threshold,keep_first_last,dataset,Size (bytes)
117979,0.001,False,CIFAR-10,943832
2655,0.007,False,CIFAR-10,21240
109498,0.001,False,CIFAR-10,875984
2914,0.007,False,CIFAR-10,23312
98784,0.001,False,CIFAR-10,790272
2450,0.007,False,CIFAR-10,19600
118034,0.001,False,CIFAR-10,944272
3219,0.007,False,CIFAR-10,25752
85064,0.001,False,CIFAR-10,680512
2742,0.007,False,CIFAR-10,21936
81100,0.001,False,CIFAR-10,648800
3196,0.007,False,CIFAR-10,25568
114551,0.001,False,CIFAR-10,916408
117387,0.001,False,CIFAR-10,939096
93238,0.001,False,CIFAR-10,745904
118106,0.001,False,CIFAR-10,944848
113381,0.001,False,CIFAR-10,907048
113947,0.001,False,CIFAR-10,911576
2435,0.007,False,CIFAR-10,19480
3027,0.007,False,CIFAR-10,24216
2923,0.007,False,CIFAR-10,23384
2828,0.007,False,CIFAR-10,22624
2844,0.007,False,CIFAR-10,22752
3083,0.007,False,CIFAR-10,24664
2362,0.007,False,CIFAR-10,18896
2797,0.007,False,CIFAR-10,22376
2996,0.007,False,CIFAR-10,23968
2659,0.007,False,CIFAR-10,21272
88465,0.001,False,CIFAR-10,707720
2933,0.007,False,CIFAR-10,23464
121580,0.001,False,CIFAR-10,972640
2745,0.007,False,CIFAR-10,21960
115296,0.001,False,CIFAR-10,922368
2685,0.007,False,CIFAR-10,21480
102458,0.001,False,CIFAR-10,819664
2703,0.007,False,CIFAR-10,21624
115034,0.001,False,CIFAR-10,920272
1862,0.007,False,CIFAR-10,14896
97966,0.001,False,CIFAR-10,783728
92732,0.001,False,CIFAR-10,741856
111011,0.001,False,CIFAR-10,888088
101129,0.001,False,CIFAR-10,809032
112825,0.001,False,CIFAR-10,902600
120130,0.001,False,CIFAR-10,961040
121758,0.001,False,CIFAR-10,974064
116502,0.001,False,CIFAR-10,932016
119611,0.001,False,CIFAR-10,956888
116991,0.001,False,CIFAR-10,935928
3086,0.007,False,CIFAR-10,24688
2035,0.007,False,CIFAR-10,16280
2742,0.007,False,CIFAR-10,21936
3029,0.007,False,CIFAR-10,24232
2691,0.007,False,CIFAR-10,21528
2432,0.007,False,CIFAR-10,19456
2864,0.007,False,CIFAR-10,22912
2648,0.007,False,CIFAR-10,21184
3089,0.007,False,CIFAR-10,24712
2920,0.007,False,CIFAR-10,23360
2560,0.007,False,CIFAR-10,20480
2621,0.007,False,CIFAR-10,20968
3066,0.007,False,CIFAR-10,24528
91077,0.001,False,CIFAR-10,728616
3277,0.007,False,CIFAR-10,26216
101101,0.001,False,CIFAR-10,808808
2392,0.007,False,CIFAR-10,19136
82368,0.001,False,CIFAR-10,658944
112124,0.001,False,CIFAR-10,896992
111572,0.001,False,CIFAR-10,892576
112218,0.001,False,CIFAR-10,897744
118350,0.001,False,CIFAR-10,946800
111044,0.001,False,CIFAR-10,888352
114688,0.001,False,CIFAR-10,917504
117795,0.001,False,CIFAR-10,942360
121680,0.001,False,CIFAR-10,973440
112688,0.001,False,CIFAR-10,901504
116541,0.001,False,CIFAR-10,932328
93766,0.001,False,CIFAR-10,750128
112416,0.001,False,CIFAR-10,899328
3044,0.007,False,CIFAR-10,24352
2628,0.007,False,CIFAR-10,21024
2820,0.007,False,CIFAR-10,22560
2467,0.007,False,CIFAR-10,19736
2876,0.007,False,CIFAR-10,23008
2509,0.007,False,CIFAR-10,20072
2385,0.007,False,CIFAR-10,19080
2542,0.007,False,CIFAR-10,20336
3161,0.007,False,CIFAR-10,25288
2954,0.007,False,CIFAR-10,23632
2820,0.007,False,CIFAR-10,22560
2306,0.007,False,CIFAR-10,18448
3251,0.007,False,CIFAR-10,26008
3272,0.007,False,CIFAR-10,26176
2195,0.007,False,CIFAR-10,17560
87708,0.001,False,CIFAR-10,701664
99651,0.001,False,CIFAR-10,797208
119021,0.001,False,CIFAR-10,952168
108284,0.001,False,CIFAR-10,866272
111161,0.001,False,CIFAR-10,889288
114314,0.001,False,CIFAR-10,914512
120814,0.001,False,CIFAR-10,966512
120051,0.001,False,CIFAR-10,960408
84700,0.001,False,CIFAR-10,677600
118770,0.001,False,CIFAR-10,950160
122880,0.001,False,CIFAR-10,983040
100657,0.001,False,CIFAR-10,805256
3110,0.007,False,CIFAR-10,24880
116400,0.001,False,CIFAR-10,931200
2870,0.007,False,CIFAR-10,22960
121097,0.001,False,CIFAR-10,968776
2668,0.007,False,CIFAR-10,21344
122008,0.001,False,CIFAR-10,976064
2874,0.007,False,CIFAR-10,22992
2694,0.007,False,CIFAR-10,21552
3154,0.007,False,CIFAR-10,25232
3258,0.007,False,CIFAR-10,26064
2709,0.007,False,CIFAR-10,21672
2369,0.007,False,CIFAR-10,18952
2989,0.007,False,CIFAR-10,23912
2452,0.007,False,CIFAR-10,19616
2764,0.007,False,CIFAR-10,22112
2719,0.007,False,CIFAR-10,21752
1885,0.007,False,CIFAR-10,15080
2879,0.007,False,CIFAR-10,23032
96533,0.001,False,CIFAR-10,772264
118875,0.001,False,CIFAR-10,951000
111529,0.001,False,CIFAR-10,892232
119380,0.001,False,CIFAR-10,955040
122279,0.001,False,CIFAR-10,978232
116444,0.001,False,CIFAR-10,931552
88991,0.001,False,CIFAR-10,711928
121307,0.001,False,CIFAR-10,970456
2649,0.007,False,CIFAR-10,21192
118084,0.001,False,CIFAR-10,944672
2198,0.007,False,CIFAR-10,17584
105161,0.001,False,CIFAR-10,841288
2334,0.007,False,CIFAR-10,18672
112816,0.001,False,CIFAR-10,902528
3058,0.007,False,CIFAR-10,24464
121657,0.001,False,CIFAR-10,973256
3008,0.007,False,CIFAR-10,24064
116378,0.001,False,CIFAR-10,931024
3066,0.007,False,CIFAR-10,24528
121896,0.001,False,CIFAR-10,975168
2909,0.007,False,CIFAR-10,23272
85483,0.001,False,CIFAR-10,683864
3030,0.007,False,CIFAR-10,24240
2690,0.007,False,CIFAR-10,21520
2739,0.007,False,CIFAR-10,21912
2576,0.007,False,CIFAR-10,20608
3209,0.007,False,CIFAR-10,25672
2607,0.007,False,CIFAR-10,20856
2981,0.007,False,CIFAR-10,23848
2711,0.007,False,CIFAR-10,21688
116064,0.001,False,CIFAR-10,928512
84117,0.001,False,CIFAR-10,672936
121916,0.001,False,CIFAR-10,975328
115495,0.001,False,CIFAR-10,923960
119457,0.001,False,CIFAR-10,955656
2780,0.007,False,CIFAR-10,22240
93382,0.001,False,CIFAR-10,747056
2664,0.007,False,CIFAR-10,21312
3268,0.007,False,CIFAR-10,26144
119347,0.001,False,CIFAR-10,954776
2985,0.007,False,CIFAR-10,23880
101425,0.001,False,CIFAR-10,811400
2733,0.007,False,CIFAR-10,21864
110632,0.001,False,CIFAR-10,885056
2618,0.007,False,CIFAR-10,20944
122371,0.001,False,CIFAR-10,978968
2953,0.007,False,CIFAR-10,23624
115644,0.001,False,CIFAR-10,925152
2272,0.007,False,CIFAR-10,18176
116656,0.001,False,CIFAR-10,933248
3238,0.007,False,CIFAR-10,25904
126257,0.001,False,CIFAR-10,1010056
3041,0.007,False,CIFAR-10,24328
117503,0.001,False,CIFAR-10,940024
2706,0.007,False,CIFAR-10,21648
95525,0.001,False,CIFAR-10,764200
3047,0.007,False,CIFAR-10,24376
3171,0.007,False,CIFAR-10,25368
2608,0.007,False,CIFAR-10,20864
3048,0.007,False,CIFAR-10,24384
119394,0.001,False,CIFAR-10,955152
3118,0.007,False,CIFAR-10,24944
119112,0.001,False,CIFAR-10,952896
2829,0.007,False,CIFAR-10,22632
115388,0.001,False,CIFAR-10,923104
3056,0.007,False,CIFAR-10,24448
115588,0.001,False,CIFAR-10,924704
2625,0.007,False,CIFAR-10,21000
121413,0.001,False,CIFAR-10,971304
2921,0.007,False,CIFAR-10,23368
123071,0.001,False,CIFAR-10,984568
3103,0.007,False,CIFAR-10,24824
2192,0.007,False,CIFAR-10,17536
103888,0.001,False,CIFAR-10,831104
2930,0.007,False,CIFAR-10,23440
107978,0.001,False,CIFAR-10,863824
125197,0.001,False,CIFAR-10,1001576
2330,0.007,False,CIFAR-10,18640
3180,0.007,False,CIFAR-10,25440
114258,0.001,False,CIFAR-10,914064
2589,0.007,False,CIFAR-10,20712
119714,0.001,False,CIFAR-10,957712
2658,0.007,False,CIFAR-10,21264
87783,0.001,False,CIFAR-10,702264
2636,0.007,False,CIFAR-10,21088
115798,0.001,False,CIFAR-10,926384
2961,0.007,False,CIFAR-10,23688
117245,0.001,False,CIFAR-10,937960
2485,0.007,False,CIFAR-10,19880
93528,0.001,False,CIFAR-10,748224
2930,0.007,False,CIFAR-10,23440
3077,0.007,False,CIFAR-10,24616
2620,0.007,False,CIFAR-10,20960
3196,0.007,False,CIFAR-10,25568
116485,0.001,False,CIFAR-10,931880
2667,0.007,False,CIFAR-10,21336
2521,0.007,False,CIFAR-10,20168
119928,0.001,False,CIFAR-10,959424
119931,0.001,False,CIFAR-10,959448
2752,0.007,False,CIFAR-10,22016
116066,0.001,False,CIFAR-10,928528
3190,0.007,False,CIFAR-10,25520
122181,0.001,False,CIFAR-10,977448
3009,0.007,False,CIFAR-10,24072
3006,0.007,False,CIFAR-10,24048
122481,0.001,False,CIFAR-10,979848
2715,0.007,False,CIFAR-10,21720
119183,0.001,False,CIFAR-10,953464
2704,0.007,False,CIFAR-10,21632
120259,0.001,False,CIFAR-10,962072
3358,0.007,False,CIFAR-10,26864
105887,0.001,False,CIFAR-10,847096
2480,0.007,False,CIFAR-10,19840
122884,0.001,False,CIFAR-10,983072
2291,0.007,False,CIFAR-10,18328
98326,0.001,False,CIFAR-10,786608
122984,0.001,False,CIFAR-10,983872
105595,0.001,False,CIFAR-10,844760
86632,0.001,False,CIFAR-10,693056
117783,0.001,False,CIFAR-10,942264
2695,0.007,False,CIFAR-10,21560
2318,0.007,False,CIFAR-10,18544
2836,0.007,False,CIFAR-10,22688
2583,0.007,False,CIFAR-10,20664
2881,0.007,False,CIFAR-10,23048
3055,0.007,False,CIFAR-10,24440
2626,0.007,False,CIFAR-10,21008
3055,0.007,False,CIFAR-10,24440
105768,0.001,False,CIFAR-10,846144
2212,0.007,False,CIFAR-10,17696
86107,0.001,False,CIFAR-10,688856
3201,0.007,False,CIFAR-10,25608
106585,0.001,False,CIFAR-10,852680
3091,0.007,False,CIFAR-10,24728
121005,0.001,False,CIFAR-10,968040
2508,0.007,False,CIFAR-10,20064
117994,0.001,False,CIFAR-10,943952
3074,0.007,False,CIFAR-10,24592
123649,0.001,False,CIFAR-10,989192
2809,0.007,False,CIFAR-10,22472
121195,0.001,False,CIFAR-10,969560
2993,0.007,False,CIFAR-10,23944
128527,0.001,False,CIFAR-10,1028216
124126,0.001,False,CIFAR-10,993008
120290,0.001,False,CIFAR-10,962320
107712,0.001,False,CIFAR-10,861696
116149,0.001,False,CIFAR-10,929192
118987,0.001,False,CIFAR-10,951896
120015,0.001,False,CIFAR-10,960120
124818,0.001,False,CIFAR-10,998544
2937,0.007,False,CIFAR-10,23496
2576,0.007,False,CIFAR-10,20608
2760,0.007,False,CIFAR-10,22080
2711,0.007,False,CIFAR-10,21688
2834,0.007,False,CIFAR-10,22672
2719,0.007,False,CIFAR-10,21752
2425,0.007,False,CIFAR-10,19400
2999,0.007,False,CIFAR-10,23992
3229,0.007,False,CIFAR-10,25832
3167,0.007,False,CIFAR-10,25336
3134,0.007,False,CIFAR-10,25072
2250,0.007,False,CIFAR-10,18000
119600,0.001,False,CIFAR-10,956800
3169,0.007,False,CIFAR-10,25352
108646,0.001,False,CIFAR-10,869168
2500,0.007,False,CIFAR-10,20000
2953,0.007,False,CIFAR-10,23624
119282,0.001,False,CIFAR-10,954256
126311,0.001,False,CIFAR-10,1010488
124855,0.001,False,CIFAR-10,998840
87683,0.001,False,CIFAR-10,701464
123802,0.001,False,CIFAR-10,990416
98535,0.001,False,CIFAR-10,788280
120260,0.001,False,CIFAR-10,962080
120666,0.001,False,CIFAR-10,965328
103660,0.001,False,CIFAR-10,829280
120253,0.001,False,CIFAR-10,962024
125574,0.001,False,CIFAR-10,1004592
112929,0.001,False,CIFAR-10,903432
126035,0.001,False,CIFAR-10,1008280
2674,0.007,False,CIFAR-10,21392
2746,0.007,False,CIFAR-10,21968
2604,0.007,False,CIFAR-10,20832
3083,0.007,False,CIFAR-10,24664
2449,0.007,False,CIFAR-10,19592
3018,0.007,False,CIFAR-10,24144
2936,0.007,False,CIFAR-10,23488
3149,0.007,False,CIFAR-10,25192
2992,0.007,False,CIFAR-10,23936
2966,0.007,False,CIFAR-10,23728
2627,0.007,False,CIFAR-10,21016
2586,0.007,False,CIFAR-10,20688
2503,0.007,False,CIFAR-10,20024
2721,0.007,False,CIFAR-10,21768
2755,0.007,False,CIFAR-10,22040
121367,0.001,False,CIFAR-10,970936
120307,0.001,False,CIFAR-10,962456
123920,0.001,False,CIFAR-10,991360
121690,0.001,False,CIFAR-10,973520
124756,0.001,False,CIFAR-10,998048
120246,0.001,False,CIFAR-10,961968
86824,0.001,False,CIFAR-10,694592
129706,0.001,False,CIFAR-10,1037648
108029,0.001,False,CIFAR-10,864232
122594,0.001,False,CIFAR-10,980752
123634,0.001,False,CIFAR-10,989072
119167,0.001,False,CIFAR-10,953336
2738,0.007,False,CIFAR-10,21904
106124,0.001,False,CIFAR-10,848992
2699,0.007,False,CIFAR-10,21592
116777,0.001,False,CIFAR-10,934216
2598,0.007,False,CIFAR-10,20784
96430,0.001,False,CIFAR-10,771440
2397,0.007,False,CIFAR-10,19176
2777,0.007,False,CIFAR-10,22216
2307,0.007,False,CIFAR-10,18456
2642,0.007,False,CIFAR-10,21136
2830,0.007,False,CIFAR-10,22640
3167,0.007,False,CIFAR-10,25336
3018,0.007,False,CIFAR-10,24144
2581,0.007,False,CIFAR-10,20648
3110,0.007,False,CIFAR-10,24880
2991,0.007,False,CIFAR-10,23928
3202,0.007,False,CIFAR-10,25616
2911,0.007,False,CIFAR-10,23288
120110,0.001,False,CIFAR-10,960880
123741,0.001,False,CIFAR-10,989928
110925,0.001,False,CIFAR-10,887400
129499,0.001,False,CIFAR-10,1035992
105793,0.001,False,CIFAR-10,846344
110665,0.001,False,CIFAR-10,885320
126365,0.001,False,CIFAR-10,1010920
123535,0.001,False,CIFAR-10,988280
2574,0.007,False,CIFAR-10,20592
118881,0.001,False,CIFAR-10,951048
2638,0.007,False,CIFAR-10,21104
119862,0.001,False,CIFAR-10,958896
3088,0.007,False,CIFAR-10,24704
123697,0.001,False,CIFAR-10,989576
2738,0.007,False,CIFAR-10,21904
123175,0.001,False,CIFAR-10,985400
2551,0.007,False,CIFAR-10,20408
121250,0.001,False,CIFAR-10,970000
3042,0.007,False,CIFAR-10,24336
99798,0.001,False,CIFAR-10,798384
3196,0.007,False,CIFAR-10,25568
90264,0.001,False,CIFAR-10,722112
3044,0.007,False,CIFAR-10,24352
3103,0.007,False,CIFAR-10,24824
2828,0.007,False,CIFAR-10,22624
2956,0.007,False,CIFAR-10,23648
2406,0.007,False,CIFAR-10,19248
3112,0.007,False,CIFAR-10,24896
3063,0.007,False,CIFAR-10,24504
2694,0.007,False,CIFAR-10,21552
121299,0.001,False,CIFAR-10,970392
101234,0.001,False,CIFAR-10,809872
120301,0.001,False,CIFAR-10,962408
115435,0.001,False,CIFAR-10,923480
127141,0.001,False,CIFAR-10,1017128
2711,0.007,False,CIFAR-10,21688
2469,0.007,False,CIFAR-10,19752
129919,0.001,False,CIFAR-10,1039352
2740,0.007,False,CIFAR-10,21920
123127,0.001,False,CIFAR-10,985016
2631,0.007,False,CIFAR-10,21048
118157,0.001,False,CIFAR-10,945256
2880,0.007,False,CIFAR-10,23040
94215,0.001,False,CIFAR-10,753720
2387,0.007,False,CIFAR-10,19096
120900,0.001,False,CIFAR-10,967200
2311,0.007,False,CIFAR-10,18488
124614,0.001,False,CIFAR-10,996912
2849,0.007,False,CIFAR-10,22792
104397,0.001,False,CIFAR-10,835176
3150,0.007,False,CIFAR-10,25200
121300,0.001,False,CIFAR-10,970400
2714,0.007,False,CIFAR-10,21712
112743,0.001,False,CIFAR-10,901944
2851,0.007,False,CIFAR-10,22808
123146,0.001,False,CIFAR-10,985168
2800,0.007,False,CIFAR-10,22400
3191,0.007,False,CIFAR-10,25528
3113,0.007,False,CIFAR-10,24904
2928,0.007,False,CIFAR-10,23424
130050,0.001,False,CIFAR-10,1040400
2847,0.007,False,CIFAR-10,22776
122349,0.001,False,CIFAR-10,978792
3053,0.007,False,CIFAR-10,24424
2866,0.007,False,CIFAR-10,22928
113463,0.001,False,CIFAR-10,907704
124060,0.001,False,CIFAR-10,992480
2349,0.007,False,CIFAR-10,18792
3074,0.007,False,CIFAR-10,24592
129635,0.001,False,CIFAR-10,1037080
3227,0.007,False,CIFAR-10,25816
121041,0.001,False,CIFAR-10,968328
2713,0.007,False,CIFAR-10,21704
113048,0.001,False,CIFAR-10,904384
2695,0.007,False,CIFAR-10,21560
126073,0.001,False,CIFAR-10,1008584
3119,0.007,False,CIFAR-10,24952
125581,0.001,False,CIFAR-10,1004648
3280,0.007,False,CIFAR-10,26240
119346,0.001,False,CIFAR-10,954768
2916,0.007,False,CIFAR-10,23328
120836,0.001,False,CIFAR-10,966688
2778,0.007,False,CIFAR-10,22224
91150,0.001,False,CIFAR-10,729200
2503,0.007,False,CIFAR-10,20024
126675,0.001,False,CIFAR-10,1013400
2875,0.007,False,CIFAR-10,23000
102765,0.001,False,CIFAR-10,822120
2401,0.007,False,CIFAR-10,19208
131764,0.001,False,CIFAR-10,1054112
2954,0.007,False,CIFAR-10,23632
2993,0.007,False,CIFAR-10,23944
2594,0.007,False,CIFAR-10,20752
3014,0.007,False,CIFAR-10,24112
2982,0.007,False,CIFAR-10,23856
122363,0.001,False,CIFAR-10,978904
2722,0.007,False,CIFAR-10,21776
127352,0.001,False,CIFAR-10,1018816
2649,0.007,False,CIFAR-10,21192
124328,0.001,False,CIFAR-10,994624
3056,0.007,False,CIFAR-10,24448
121982,0.001,False,CIFAR-10,975856
2782,0.007,False,CIFAR-10,22256
93549,0.001,False,CIFAR-10,748392
2665,0.007,False,CIFAR-10,21320
126466,0.001,False,CIFAR-10,1011728
2703,0.007,False,CIFAR-10,21624
120787,0.001,False,CIFAR-10,966296
2608,0.007,False,CIFAR-10,20864
132555,0.001,False,CIFAR-10,1060440
3125,0.007,False,CIFAR-10,25000
128855,0.001,False,CIFAR-10,1030840
2906,0.007,False,CIFAR-10,23248
126148,0.001,False,CIFAR-10,1009184
2901,0.007,False,CIFAR-10,23208
119231,0.001,False,CIFAR-10,953848
109220,0.001,False,CIFAR-10,873760
103177,0.001,False,CIFAR-10,825416
120963,0.001,False,CIFAR-10,967704
110516,0.001,False,CIFAR-10,884128
2879,0.007,False,CIFAR-10,23032
2962,0.007,False,CIFAR-10,23696
2762,0.007,False,CIFAR-10,22096
2566,0.007,False,CIFAR-10,20528
2759,0.007,False,CIFAR-10,22072
2702,0.007,False,CIFAR-10,21616
2693,0.007,False,CIFAR-10,21544
2946,0.007,False,CIFAR-10,23568
2913,0.007,False,CIFAR-10,23304
112617,0.001,False,CIFAR-10,900936
3163,0.007,False,CIFAR-10,25304
129759,0.001,False,CIFAR-10,1038072
2971,0.007,False,CIFAR-10,23768
123252,0.001,False,CIFAR-10,986016
2317,0.007,False,CIFAR-10,18536
105340,0.001,False,CIFAR-10,842720
2728,0.007,False,CIFAR-10,21824
113028,0.001,False,CIFAR-10,904224
2950,0.007,False,CIFAR-10,23600
94239,0.001,False,CIFAR-10,753912
3166,0.007,False,CIFAR-10,25328
126585,0.001,False,CIFAR-10,1012680
130995,0.001,False,CIFAR-10,1047960
128378,0.001,False,CIFAR-10,1027024
121785,0.001,False,CIFAR-10,974280
123462,0.001,False,CIFAR-10,987696
126018,0.001,False,CIFAR-10,1008144
120021,0.001,False,CIFAR-10,960168
124738,0.001,False,CIFAR-10,997904
130522,0.001,False,CIFAR-10,1044176
2339,0.007,False,CIFAR-10,18712
3147,0.007,False,CIFAR-10,25176
3097,0.007,False,CIFAR-10,24776
2714,0.007,False,CIFAR-10,21712
2479,0.007,False,CIFAR-10,19832
2621,0.007,False,CIFAR-10,20968
3079,0.007,False,CIFAR-10,24632
2397,0.007,False,CIFAR-10,19176
2771,0.007,False,CIFAR-10,22168
3257,0.007,False,CIFAR-10,26056
2824,0.007,False,CIFAR-10,22592
2913,0.007,False,CIFAR-10,23304
2586,0.007,False,CIFAR-10,20688
102450,0.001,False,CIFAR-10,819600
2898,0.007,False,CIFAR-10,23184
115900,0.001,False,CIFAR-10,927200
2754,0.007,False,CIFAR-10,22032
133083,0.001,False,CIFAR-10,1064664
125721,0.001,False,CIFAR-10,1005768
121291,0.001,False,CIFAR-10,970328
126182,0.001,False,CIFAR-10,1009456
130149,0.001,False,CIFAR-10,1041192
121909,0.001,False,CIFAR-10,975272
124107,0.001,False,CIFAR-10,992856
114562,0.001,False,CIFAR-10,916496
133170,0.001,False,CIFAR-10,1065360
94906,0.001,False,CIFAR-10,759248
126978,0.001,False,CIFAR-10,1015824
125987,0.001,False,CIFAR-10,1007896
124746,0.001,False,CIFAR-10,997968
2692,0.007,False,CIFAR-10,21536
2797,0.007,False,CIFAR-10,22376
2677,0.007,False,CIFAR-10,21416
2644,0.007,False,CIFAR-10,21152
2894,0.007,False,CIFAR-10,23152
3055,0.007,False,CIFAR-10,24440
2443,0.007,False,CIFAR-10,19544
2726,0.007,False,CIFAR-10,21808
2776,0.007,False,CIFAR-10,22208
3107,0.007,False,CIFAR-10,24856
3036,0.007,False,CIFAR-10,24288
2597,0.007,False,CIFAR-10,20776
2985,0.007,False,CIFAR-10,23880
2983,0.007,False,CIFAR-10,23864
2567,0.007,False,CIFAR-10,20536
131059,0.001,False,CIFAR-10,1048472
114401,0.001,False,CIFAR-10,915208
126743,0.001,False,CIFAR-10,1013944
127386,0.001,False,CIFAR-10,1019088
119922,0.001,False,CIFAR-10,959376
103323,0.001,False,CIFAR-10,826584
89117,0.001,False,CIFAR-10,712936
129094,0.001,False,CIFAR-10,1032752
131061,0.001,False,CIFAR-10,1048488
110337,0.001,False,CIFAR-10,882696
130558,0.001,False,CIFAR-10,1044464
118086,0.001,False,CIFAR-10,944688
2830,0.007,False,CIFAR-10,22640
120944,0.001,False,CIFAR-10,967552
3087,0.007,False,CIFAR-10,24696
125156,0.001,False,CIFAR-10,1001248
2895,0.007,False,CIFAR-10,23160
127565,0.001,False,CIFAR-10,1020520
2687,0.007,False,CIFAR-10,21496
2823,0.007,False,CIFAR-10,22584
2752,0.007,False,CIFAR-10,22016
2899,0.007,False,CIFAR-10,23192
2988,0.007,False,CIFAR-10,23904
2971,0.007,False,CIFAR-10,23768
2596,0.007,False,CIFAR-10,20768
2885,0.007,False,CIFAR-10,23080
2807,0.007,False,CIFAR-10,22456
2106,0.007,False,CIFAR-10,16848
2472,0.007,False,CIFAR-10,19776
2728,0.007,False,CIFAR-10,21824
113117,0.001,False,CIFAR-10,904936
124988,0.001,False,CIFAR-10,999904
131463,0.001,False,CIFAR-10,1051704
117066,0.001,False,CIFAR-10,936528
132817,0.001,False,CIFAR-10,1062536
128051,0.001,False,CIFAR-10,1024408
124620,0.001,False,CIFAR-10,996960
120998,0.001,False,CIFAR-10,967984
2845,0.007,False,CIFAR-10,22760
124572,0.001,False,CIFAR-10,996576
2840,0.007,False,CIFAR-10,22720
129591,0.001,False,CIFAR-10,1036728
2893,0.007,False,CIFAR-10,23144
2664,0.007,False,CIFAR-10,21312
130112,0.001,False,CIFAR-10,1040896
2908,0.007,False,CIFAR-10,23264
134676,0.001,False,CIFAR-10,1077408
2752,0.007,False,CIFAR-10,22016
103956,0.001,False,CIFAR-10,831648
2944,0.007,False,CIFAR-10,23552
125314,0.001,False,CIFAR-10,1002512
2759,0.007,False,CIFAR-10,22072
92890,0.001,False,CIFAR-10,743120
2777,0.007,False,CIFAR-10,22216
2779,0.007,False,CIFAR-10,22232
3067,0.007,False,CIFAR-10,24536
2860,0.007,False,CIFAR-10,22880
2982,0.007,False,CIFAR-10,23856
2478,0.007,False,CIFAR-10,19824
2741,0.007,False,CIFAR-10,21928
122408,0.001,False,CIFAR-10,979264
121714,0.001,False,CIFAR-10,973712
101518,0.001,False,CIFAR-10,812144
127727,0.001,False,CIFAR-10,1021816
3049,0.007,False,CIFAR-10,24392
132939,0.001,False,CIFAR-10,1063512
2703,0.007,False,CIFAR-10,21624
127437,0.001,False,CIFAR-10,1019496
2394,0.007,False,CIFAR-10,19152
88519,0.001,False,CIFAR-10,708152
3091,0.007,False,CIFAR-10,24728
129470,0.001,False,CIFAR-10,1035760
2694,0.007,False,CIFAR-10,21552
2984,0.007,False,CIFAR-10,23872
119464,0.001,False,CIFAR-10,955712
2707,0.007,False,CIFAR-10,21656
118094,0.001,False,CIFAR-10,944752
2929,0.007,False,CIFAR-10,23432
112358,0.001,False,CIFAR-10,898864
115855,0.001,False,CIFAR-10,926840
2715,0.007,False,CIFAR-10,21720
2803,0.007,False,CIFAR-10,22424
126555,0.001,False,CIFAR-10,1012440
2661,0.007,False,CIFAR-10,21288
131078,0.001,False,CIFAR-10,1048624
2883,0.007,False,CIFAR-10,23064
121358,0.001,False,CIFAR-10,970864
3141,0.007,False,CIFAR-10,25128
2788,0.007,False,CIFAR-10,22304
2867,0.007,False,CIFAR-10,22936
2115,0.007,False,CIFAR-10,16920
132410,0.001,False,CIFAR-10,1059280
3070,0.007,False,CIFAR-10,24560
124195,0.001,False,CIFAR-10,993560
2876,0.007,False,CIFAR-10,23008
123208,0.001,False,CIFAR-10,985664
2612,0.007,False,CIFAR-10,20896
2925,0.007,False,CIFAR-10,23400
107260,0.001,False,CIFAR-10,858080
2978,0.007,False,CIFAR-10,23824
114469,0.001,False,CIFAR-10,915752
3089,0.007,False,CIFAR-10,24712
112295,0.001,False,CIFAR-10,898360
2702,0.007,False,CIFAR-10,21616
126956,0.001,False,CIFAR-10,1015648
2803,0.007,False,CIFAR-10,22424
120067,0.001,False,CIFAR-10,960536
2759,0.007,False,CIFAR-10,22072
131893,0.001,False,CIFAR-10,1055144
2902,0.007,False,CIFAR-10,23216
129565,0.001,False,CIFAR-10,1036520
2853,0.007,False,CIFAR-10,22824
126188,0.001,False,CIFAR-10,1009504
2675,0.007,False,CIFAR-10,21400
95313,0.001,False,CIFAR-10,762504
2601,0.007,False,CIFAR-10,20808
125766,0.001,False,CIFAR-10,1006128
2894,0.007,False,CIFAR-10,23152
125256,0.001,False,CIFAR-10,1002048
132533,0.001,False,CIFAR-10,1060264
2967,0.007,False,CIFAR-10,23736
2801,0.007,False,CIFAR-10,22408
3108,0.007,False,CIFAR-10,24864
2664,0.007,False,CIFAR-10,21312
2925,0.007,False,CIFAR-10,23400
2861,0.007,False,CIFAR-10,22888
95240,0.001,False,CIFAR-10,761920
2966,0.007,False,CIFAR-10,23728
128477,0.001,False,CIFAR-10,1027816
2967,0.007,False,CIFAR-10,23736
125106,0.001,False,CIFAR-10,1000848
2737,0.007,False,CIFAR-10,21896
113494,0.001,False,CIFAR-10,907952
2646,0.007,False,CIFAR-10,21168
108750,0.001,False,CIFAR-10,870000
2689,0.007,False,CIFAR-10,21512
124213,0.001,False,CIFAR-10,993704
2731,0.007,False,CIFAR-10,21848
127852,0.001,False,CIFAR-10,1022816
3065,0.007,False,CIFAR-10,24520
118743,0.001,False,CIFAR-10,949944
2300,0.007,False,CIFAR-10,18400
126110,0.001,False,CIFAR-10,1008880
2647,0.007,False,CIFAR-10,21176
124809,0.001,False,CIFAR-10,998472
127211,0.001,False,CIFAR-10,1017688
130024,0.001,False,CIFAR-10,1040192
122311,0.001,False,CIFAR-10,978488
135284,0.001,False,CIFAR-10,1082272
137513,0.001,False,CIFAR-10,1100104
2846,0.007,False,CIFAR-10,22768
2630,0.007,False,CIFAR-10,21040
